# system_size, network_name, epoch, replay_memory, device, learning_rate, optimizer, total_training_steps, prediction_list_p_error, number_of_predictions, number_of_failed_syndroms, error_corrected_list, ground_state_list, average_number_of_steps_list, p_error_train, win_rate, training_time
7,size_7_size_7_NN_11_epoch_178,166,proportional,cuda,0.00025,Adam,498000,0.1,1000,103.0,0.993,0.899,10.4,0.1,0.897,20323.57921051979
7,size_7_size_7_NN_11_epoch_178,167,proportional,cuda,0.00025,Adam,501000,0.1,1000,88.0,0.991,0.913,10.3,0.1,0.912,20445.023672819138
7,size_7_size_7_NN_11_epoch_178,168,proportional,cuda,0.00025,Adam,504000,0.1,1000,74.0,0.995,0.927,9.9,0.1,0.926,20564.633564949036
7,size_7_size_7_NN_11_epoch_178,169,proportional,cuda,0.00025,Adam,507000,0.1,1000,90.0,0.992,0.91,10.3,0.1,0.91,20688.895081281662
7,size_7_size_7_NN_11_epoch_178,170,proportional,cuda,0.00025,Adam,510000,0.1,1000,70.0,0.994,0.9319999999999999,10.1,0.1,0.93,20810.761100530624
7,size_7_size_7_NN_11_epoch_178,171,proportional,cuda,0.00025,Adam,513000,0.1,1000,95.0,0.987,0.906,10.4,0.1,0.905,20931.654027700424
7,size_7_size_7_NN_11_epoch_178,172,proportional,cuda,0.00025,Adam,516000,0.1,1000,103.0,0.981,0.899,10.9,0.1,0.897,21055.022483110428
7,size_7_size_7_NN_11_epoch_178,173,proportional,cuda,0.00025,Adam,519000,0.1,1000,97.0,0.985,0.904,10.5,0.1,0.903,21175.222765684128
7,size_7_size_7_NN_11_epoch_178,174,proportional,cuda,0.00025,Adam,522000,0.1,1000,115.0,0.986,0.888,10.5,0.1,0.885,21297.399664402008
7,size_7_size_7_NN_11_epoch_178,175,proportional,cuda,0.00025,Adam,525000,0.1,1000,92.0,0.98,0.913,10.7,0.1,0.908,21419.086453676224
7,size_7_size_7_NN_11_epoch_178,176,proportional,cuda,0.00025,Adam,528000,0.1,1000,77.0,0.995,0.924,10.2,0.1,0.923,21542.921236276627
7,size_7_size_7_NN_11_epoch_178,177,proportional,cuda,0.00025,Adam,531000,0.1,1000,86.0,0.998,0.914,10.1,0.1,0.914,21664.705978631973
7,size_7_size_7_NN_11_epoch_178,178,proportional,cuda,0.00025,Adam,534000,0.1,1000,79.0,0.991,0.921,10.3,0.1,0.921,21785.40096306801
7,size_7_size_7_NN_11_epoch_178,179,proportional,cuda,0.00025,Adam,537000,0.1,1000,87.0,0.997,0.914,9.8,0.1,0.913,21905.75075316429
7,size_7_size_7_NN_11_epoch_178,180,proportional,cuda,0.00025,Adam,540000,0.1,1000,80.0,0.99,0.92,10.4,0.1,0.92,22026.77984881401
7,size_7_size_7_NN_11_epoch_178,181,proportional,cuda,0.00025,Adam,543000,0.1,1000,91.0,0.992,0.909,10.3,0.1,0.909,22150.24455022812
7,size_7_size_7_NN_11_epoch_178,182,proportional,cuda,0.00025,Adam,546000,0.1,1000,76.0,0.991,0.924,10.1,0.1,0.924,22273.851877212524
7,size_7_size_7_NN_11_epoch_178,183,proportional,cuda,0.00025,Adam,549000,0.1,1000,82.0,0.991,0.918,10.1,0.1,0.918,22396.29411315918
7,size_7_size_7_NN_11_epoch_178,184,proportional,cuda,0.00025,Adam,552000,0.1,1000,90.0,0.995,0.91,10.1,0.1,0.91,22517.41744208336
7,size_7_size_7_NN_11_epoch_178,185,proportional,cuda,0.00025,Adam,555000,0.1,1000,87.0,0.986,0.914,10.4,0.1,0.913,22641.289915323257
7,size_7_size_7_NN_11_epoch_178,186,proportional,cuda,0.00025,Adam,558000,0.1,1000,93.0,0.99,0.91,10.6,0.1,0.907,22763.75829553604
7,size_7_size_7_NN_11_epoch_178,187,proportional,cuda,0.00025,Adam,561000,0.1,1000,96.0,0.993,0.904,10.4,0.1,0.904,22887.389080286026
7,size_7_size_7_NN_11_epoch_178,188,proportional,cuda,0.00025,Adam,564000,0.1,1000,99.0,0.995,0.901,10.3,0.1,0.901,23010.010848999023
7,size_7_size_7_NN_11_epoch_178,189,proportional,cuda,0.00025,Adam,567000,0.1,1000,84.0,0.995,0.916,10.1,0.1,0.916,23132.580876111984
7,size_7_size_7_NN_11_epoch_178,190,proportional,cuda,0.00025,Adam,570000,0.1,1000,117.0,0.991,0.884,10.5,0.1,0.883,23253.351405858994
7,size_7_size_7_NN_11_epoch_178,191,proportional,cuda,0.00025,Adam,573000,0.1,1000,89.0,0.993,0.912,10.3,0.1,0.911,23375.151000738144
7,size_7_size_7_NN_11_epoch_178,192,proportional,cuda,0.00025,Adam,576000,0.1,1000,83.0,0.994,0.917,10.3,0.1,0.917,23500.32444000244
7,size_7_size_7_NN_11_epoch_178,193,proportional,cuda,0.00025,Adam,579000,0.1,1000,80.0,0.999,0.92,9.9,0.1,0.92,23622.736382484436
7,size_7_size_7_NN_11_epoch_178,194,proportional,cuda,0.00025,Adam,582000,0.1,1000,94.0,0.997,0.906,10.2,0.1,0.906,23746.27915239334
7,size_7_size_7_NN_11_epoch_178,195,proportional,cuda,0.00025,Adam,585000,0.1,1000,82.0,0.996,0.918,10.1,0.1,0.918,23869.831726551056
7,size_7_size_7_NN_11_epoch_178,196,proportional,cuda,0.00025,Adam,588000,0.1,1000,105.0,0.983,0.896,10.8,0.1,0.895,23990.836870908737
7,size_7_size_7_NN_11_epoch_178,197,proportional,cuda,0.00025,Adam,591000,0.1,1000,79.0,0.997,0.921,10.1,0.1,0.921,24111.65179014206
7,size_7_size_7_NN_11_epoch_178,198,proportional,cuda,0.00025,Adam,594000,0.1,1000,71.0,0.991,0.933,10.3,0.1,0.929,24233.271567106247
7,size_7_size_7_NN_11_epoch_178,199,proportional,cuda,0.00025,Adam,597000,0.1,1000,81.0,0.995,0.919,10.2,0.1,0.919,24358.22039270401
7,size_7_size_7_NN_11_epoch_178,200,proportional,cuda,0.00025,Adam,600000,0.1,1000,102.0,0.998,0.898,10.3,0.1,0.898,24480.85068511963
7,size_7_size_7_NN_11_epoch_178,201,proportional,cuda,0.00025,Adam,603000,0.1,1000,96.0,0.985,0.905,10.6,0.1,0.904,24605.985219955444
7,size_7_size_7_NN_11_epoch_178,202,proportional,cuda,0.00025,Adam,606000,0.1,1000,104.0,0.997,0.896,10.2,0.1,0.896,24728.561500310898
7,size_7_size_7_NN_11_epoch_178,203,proportional,cuda,0.00025,Adam,609000,0.1,1000,86.0,0.988,0.916,10.4,0.1,0.914,24851.65859270096
7,size_7_size_7_NN_11_epoch_178,204,proportional,cuda,0.00025,Adam,612000,0.1,1000,80.0,0.995,0.92,10.2,0.1,0.92,24973.398650169373
7,size_7_size_7_NN_11_epoch_178,205,proportional,cuda,0.00025,Adam,615000,0.1,1000,66.0,0.995,0.9339999999999999,10.1,0.1,0.934,25098.004119873047
7,size_7_size_7_NN_11_epoch_178,206,proportional,cuda,0.00025,Adam,618000,0.1,1000,108.0,0.995,0.892,10.2,0.1,0.892,25219.76254272461
7,size_7_size_7_NN_11_epoch_178,207,proportional,cuda,0.00025,Adam,621000,0.1,1000,97.0,0.991,0.904,10.4,0.1,0.903,25341.69950556755
7,size_7_size_7_NN_11_epoch_178,208,proportional,cuda,0.00025,Adam,624000,0.1,1000,94.0,0.982,0.906,10.7,0.1,0.906,25466.068570137024
7,size_7_size_7_NN_11_epoch_178,209,proportional,cuda,0.00025,Adam,627000,0.1,1000,90.0,0.997,0.91,10.1,0.1,0.91,25588.689261436462
7,size_7_size_7_NN_11_epoch_178,210,proportional,cuda,0.00025,Adam,630000,0.1,1000,83.0,0.999,0.917,10.0,0.1,0.917,25710.836230278015
7,size_7_size_7_NN_11_epoch_178,211,proportional,cuda,0.00025,Adam,633000,0.1,1000,81.0,0.996,0.92,10.1,0.1,0.919,25832.759686231613
7,size_7_size_7_NN_11_epoch_178,212,proportional,cuda,0.00025,Adam,636000,0.1,1000,86.0,0.993,0.914,10.3,0.1,0.914,25958.60093975067
7,size_7_size_7_NN_11_epoch_178,213,proportional,cuda,0.00025,Adam,639000,0.1,1000,74.0,0.999,0.926,10.0,0.1,0.926,26080.37663245201
7,size_7_size_7_NN_11_epoch_178,214,proportional,cuda,0.00025,Adam,642000,0.1,1000,83.0,0.995,0.917,10.2,0.1,0.917,26202.869023799896
7,size_7_size_7_NN_11_epoch_178,215,proportional,cuda,0.00025,Adam,645000,0.1,1000,101.0,0.999,0.899,10.2,0.1,0.899,26325.227496623993
7,size_7_size_7_NN_11_epoch_178,216,proportional,cuda,0.00025,Adam,648000,0.1,1000,84.0,0.989,0.916,10.4,0.1,0.916,26446.88605260849
7,size_7_size_7_NN_11_epoch_178,217,proportional,cuda,0.00025,Adam,651000,0.1,1000,83.0,0.989,0.918,10.4,0.1,0.917,26571.30676651001
7,size_7_size_7_NN_11_epoch_178,218,proportional,cuda,0.00025,Adam,654000,0.1,1000,99.0,0.987,0.906,10.5,0.1,0.901,26695.559722661972
7,size_7_size_7_NN_11_epoch_178,219,proportional,cuda,0.00025,Adam,657000,0.1,1000,77.0,0.997,0.923,10.0,0.1,0.923,26816.87155866623
7,size_7_size_7_NN_11_epoch_178,220,proportional,cuda,0.00025,Adam,660000,0.1,1000,99.0,0.994,0.901,10.3,0.1,0.901,26938.020226955414
7,size_7_size_7_NN_11_epoch_178,221,proportional,cuda,0.00025,Adam,663000,0.1,1000,87.0,0.997,0.913,10.3,0.1,0.913,27062.564054489136
7,size_7_size_7_NN_11_epoch_178,222,proportional,cuda,0.00025,Adam,666000,0.1,1000,107.0,0.985,0.895,10.7,0.1,0.893,27184.18844795227
7,size_7_size_7_NN_11_epoch_178,223,proportional,cuda,0.00025,Adam,669000,0.1,1000,95.0,0.995,0.905,10.0,0.1,0.905,27307.673657894135
7,size_7_size_7_NN_11_epoch_178,224,proportional,cuda,0.00025,Adam,672000,0.1,1000,84.0,0.993,0.916,10.2,0.1,0.916,27430.03835916519
7,size_7_size_7_NN_11_epoch_178,225,proportional,cuda,0.00025,Adam,675000,0.1,1000,73.0,0.994,0.927,10.1,0.1,0.927,27554.898569345474
7,size_7_size_7_NN_11_epoch_178,226,proportional,cuda,0.00025,Adam,678000,0.1,1000,87.0,0.995,0.913,10.2,0.1,0.913,27677.4829082489
7,size_7_size_7_NN_11_epoch_178,227,proportional,cuda,0.00025,Adam,681000,0.1,1000,108.0,0.994,0.892,10.4,0.1,0.892,27799.789319992065
7,size_7_size_7_NN_11_epoch_178,228,proportional,cuda,0.00025,Adam,684000,0.1,1000,80.0,0.992,0.921,10.3,0.1,0.92,27923.91075372696
7,size_7_size_7_NN_11_epoch_178,229,proportional,cuda,0.00025,Adam,687000,0.1,1000,97.0,0.982,0.905,10.7,0.1,0.903,28049.078295469284
7,size_7_size_7_NN_11_epoch_178,230,proportional,cuda,0.00025,Adam,690000,0.1,1000,86.0,0.996,0.914,10.0,0.1,0.914,28173.423597574234
7,size_7_size_7_NN_11_epoch_178,231,proportional,cuda,0.00025,Adam,693000,0.1,1000,83.0,0.994,0.917,10.1,0.1,0.917,28295.368690252304
7,size_7_size_7_NN_11_epoch_178,232,proportional,cuda,0.00025,Adam,696000,0.1,1000,96.0,0.993,0.904,10.3,0.1,0.904,28417.624524354935
7,size_7_size_7_NN_11_epoch_178,233,proportional,cuda,0.00025,Adam,699000,0.1,1000,87.0,0.998,0.913,10.0,0.1,0.913,28540.50167965889
7,size_7_size_7_NN_11_epoch_178,234,proportional,cuda,0.00025,Adam,702000,0.1,1000,82.0,0.988,0.919,10.5,0.1,0.918,28663.292345046997
7,size_7_size_7_NN_11_epoch_178,235,proportional,cuda,0.00025,Adam,705000,0.1,1000,94.0,0.989,0.907,10.3,0.1,0.906,28786.815834760666
7,size_7_size_7_NN_11_epoch_178,236,proportional,cuda,0.00025,Adam,708000,0.1,1000,91.0,0.995,0.909,10.3,0.1,0.909,28909.4734749794
7,size_7_size_7_NN_11_epoch_178,237,proportional,cuda,0.00025,Adam,711000,0.1,1000,105.0,0.995,0.895,10.2,0.1,0.895,29030.873008728027
7,size_7_size_7_NN_11_epoch_178,238,proportional,cuda,0.00025,Adam,714000,0.1,1000,82.0,0.996,0.919,10.1,0.1,0.918,29156.011806964874
7,size_7_size_7_NN_11_epoch_178,239,proportional,cuda,0.00025,Adam,717000,0.1,1000,105.0,0.987,0.895,10.6,0.1,0.895,29276.0117688179
7,size_7_size_7_NN_11_epoch_178,240,proportional,cuda,0.00025,Adam,720000,0.1,1000,86.0,0.992,0.917,10.3,0.1,0.914,29398.536603927612
7,size_7_size_7_NN_11_epoch_178,241,proportional,cuda,0.00025,Adam,723000,0.1,1000,91.0,0.998,0.909,10.3,0.1,0.909,29523.37537431717
7,size_7_size_7_NN_11_epoch_178,242,proportional,cuda,0.00025,Adam,726000,0.1,1000,100.0,0.994,0.9,10.3,0.1,0.9,29645.98053765297
7,size_7_size_7_NN_11_epoch_178,243,proportional,cuda,0.00025,Adam,729000,0.1,1000,84.0,0.997,0.917,9.9,0.1,0.916,29770.52552175522
7,size_7_size_7_NN_11_epoch_178,244,proportional,cuda,0.00025,Adam,732000,0.1,1000,101.0,0.996,0.899,10.2,0.1,0.899,29892.291091918945
7,size_7_size_7_NN_11_epoch_178,245,proportional,cuda,0.00025,Adam,735000,0.1,1000,79.0,0.994,0.923,10.1,0.1,0.921,30014.42183470726
7,size_7_size_7_NN_11_epoch_178,246,proportional,cuda,0.00025,Adam,738000,0.1,1000,84.0,0.994,0.917,10.2,0.1,0.916,30136.99875473976
7,size_7_size_7_NN_11_epoch_178,247,proportional,cuda,0.00025,Adam,741000,0.1,1000,94.0,0.979,0.91,10.8,0.1,0.906,30259.982758760452
7,size_7_size_7_NN_11_epoch_178,248,proportional,cuda,0.00025,Adam,744000,0.1,1000,83.0,0.997,0.917,10.1,0.1,0.917,30384.831570148468
7,size_7_size_7_NN_11_epoch_178,249,proportional,cuda,0.00025,Adam,747000,0.1,1000,87.0,0.994,0.915,10.2,0.1,0.913,30509.642389535904
7,size_7_size_7_NN_11_epoch_178,250,proportional,cuda,0.00025,Adam,750000,0.1,1000,85.0,0.994,0.916,10.2,0.1,0.915,30632.539772748947
7,size_7_size_7_NN_11_epoch_178,251,proportional,cuda,0.00025,Adam,753000,0.1,1000,79.0,0.998,0.921,9.9,0.1,0.921,30754.595069408417
7,size_7_size_7_NN_11_epoch_178,252,proportional,cuda,0.00025,Adam,756000,0.1,1000,69.0,1.0,0.931,10.0,0.1,0.931,30877.57252550125
7,size_7_size_7_NN_11_epoch_178,253,proportional,cuda,0.00025,Adam,759000,0.1,1000,83.0,0.996,0.917,10.1,0.1,0.917,30998.85423374176
7,size_7_size_7_NN_11_epoch_178,254,proportional,cuda,0.00025,Adam,762000,0.1,1000,98.0,0.986,0.903,10.2,0.1,0.902,31118.063591241837
7,size_7_size_7_NN_11_epoch_178,255,proportional,cuda,0.00025,Adam,765000,0.1,1000,84.0,0.997,0.916,10.0,0.1,0.916,31239.693157434464
7,size_7_size_7_NN_11_epoch_178,256,proportional,cuda,0.00025,Adam,768000,0.1,1000,79.0,0.999,0.921,10.0,0.1,0.921,31361.66690349579
7,size_7_size_7_NN_11_epoch_178,257,proportional,cuda,0.00025,Adam,771000,0.1,1000,95.0,0.991,0.905,10.5,0.1,0.905,31484.346950531006
7,size_7_size_7_NN_11_epoch_178,258,proportional,cuda,0.00025,Adam,774000,0.1,1000,87.0,0.99,0.918,10.2,0.1,0.913,31606.935819387436
7,size_7_size_7_NN_11_epoch_178,259,proportional,cuda,0.00025,Adam,777000,0.1,1000,98.0,0.986,0.903,10.5,0.1,0.902,31730.252242326736
7,size_7_size_7_NN_11_epoch_178,260,proportional,cuda,0.00025,Adam,780000,0.1,1000,95.0,0.994,0.905,10.4,0.1,0.905,31852.20471382141
7,size_7_size_7_NN_11_epoch_178,261,proportional,cuda,0.00025,Adam,783000,0.1,1000,93.0,0.99,0.908,10.4,0.1,0.907,31974.737513780594
7,size_7_size_7_NN_11_epoch_178,262,proportional,cuda,0.00025,Adam,786000,0.1,1000,83.0,0.997,0.918,9.9,0.1,0.917,32096.948655366898
7,size_7_size_7_NN_11_epoch_178,263,proportional,cuda,0.00025,Adam,789000,0.1,1000,95.0,0.992,0.908,10.1,0.1,0.905,32219.0280418396
7,size_7_size_7_NN_11_epoch_178,264,proportional,cuda,0.00025,Adam,792000,0.1,1000,86.0,0.998,0.914,10.1,0.1,0.914,32341.517251491547
7,size_7_size_7_NN_11_epoch_178,265,proportional,cuda,0.00025,Adam,795000,0.1,1000,77.0,0.99,0.924,10.4,0.1,0.923,32464.17117023468
7,size_7_size_7_NN_11_epoch_178,266,proportional,cuda,0.00025,Adam,798000,0.1,1000,79.0,0.994,0.921,10.2,0.1,0.921,32588.77830028534
7,size_7_size_7_NN_11_epoch_178,267,proportional,cuda,0.00025,Adam,801000,0.1,1000,93.0,0.995,0.908,10.1,0.1,0.907,32714.387056350708
7,size_7_size_7_NN_11_epoch_178,268,proportional,cuda,0.00025,Adam,804000,0.1,1000,85.0,0.994,0.915,10.3,0.1,0.915,32835.75568699837
7,size_7_size_7_NN_11_epoch_178,269,proportional,cuda,0.00025,Adam,807000,0.1,1000,83.0,0.996,0.918,10.1,0.1,0.917,32958.28065156937
7,size_7_size_7_NN_11_epoch_178,270,proportional,cuda,0.00025,Adam,810000,0.1,1000,95.0,0.992,0.905,10.5,0.1,0.905,33080.576412439346
7,size_7_size_7_NN_11_epoch_178,271,proportional,cuda,0.00025,Adam,813000,0.1,1000,81.0,0.996,0.919,10.1,0.1,0.919,33205.14918708801
7,size_7_size_7_NN_11_epoch_178,272,proportional,cuda,0.00025,Adam,816000,0.1,1000,96.0,0.992,0.906,10.3,0.1,0.904,33330.083016872406
7,size_7_size_7_NN_11_epoch_178,273,proportional,cuda,0.00025,Adam,819000,0.1,1000,90.0,0.998,0.91,10.0,0.1,0.91,33454.75469374657
7,size_7_size_7_NN_11_epoch_178,274,proportional,cuda,0.00025,Adam,822000,0.1,1000,90.0,0.994,0.91,10.3,0.1,0.91,33576.92509460449
7,size_7_size_7_NN_11_epoch_178,275,proportional,cuda,0.00025,Adam,825000,0.1,1000,73.0,0.999,0.927,10.1,0.1,0.927,33699.79062461853
7,size_7_size_7_NN_11_epoch_178,276,proportional,cuda,0.00025,Adam,828000,0.1,1000,86.0,1.0,0.914,10.1,0.1,0.914,33821.68523311615
7,size_7_size_7_NN_11_epoch_178,277,proportional,cuda,0.00025,Adam,831000,0.1,1000,90.0,0.99,0.914,10.4,0.1,0.91,33943.30441069603
7,size_7_size_7_NN_11_epoch_178,278,proportional,cuda,0.00025,Adam,834000,0.1,1000,78.0,0.994,0.922,10.2,0.1,0.922,34067.25915956497
7,size_7_size_7_NN_11_epoch_178,279,proportional,cuda,0.00025,Adam,837000,0.1,1000,95.0,0.99,0.906,10.4,0.1,0.905,34188.02435064316
7,size_7_size_7_NN_11_epoch_178,280,proportional,cuda,0.00025,Adam,840000,0.1,1000,78.0,0.997,0.922,10.1,0.1,0.922,34309.72897863388
7,size_7_size_7_NN_11_epoch_178,281,proportional,cuda,0.00025,Adam,843000,0.1,1000,97.0,0.996,0.903,10.3,0.1,0.903,34430.178418159485
7,size_7_size_7_NN_11_epoch_178,282,proportional,cuda,0.00025,Adam,846000,0.1,1000,98.0,0.991,0.903,10.2,0.1,0.902,34553.37838053703
7,size_7_size_7_NN_11_epoch_178,283,proportional,cuda,0.00025,Adam,849000,0.1,1000,116.0,0.99,0.888,10.5,0.1,0.884,34674.91000890732
