0.010000,0.999000
0.020000,0.993000
0.030000,0.976600
0.040000,0.941000
0.050000,0.900000
0.060000,0.832000
0.070000,0.751000
0.080000,0.620000
0.090000,0.488000
0.100000,0.367000
0.110000,0.266333
0.120000,0.170333
0.130000,0.105000
0.140000,0.064333
0.150000,0.039200
0.160000,0.026633
0.170000,0.013033
0.180000,0.005100
0.190000,0.000300
0.200000,0.000300
