0.010000,0.999800
0.020000,0.999333
0.030000,0.993600
0.040000,0.977000
0.050000,0.951200
0.060000,0.906333
0.070000,0.850000
0.080000,0.746667
0.090000,0.645000
0.100000,0.524000
0.110000,0.427667
0.120000,0.318333
0.130000,0.228333
0.140000,0.169667
0.150000,0.112000
0.160000,0.069000
0.170000,0.041333
0.180000,0.026000
0.190000,0.016667
0.200000,0.013333
